database,direction,pathway_id,pathway_name,significant_LFC0,significant_LFC05,significant_LFC1,n_thresholds_sig
Reactome,Up,R-HSA-1059683,Interleukin-6 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-109581,Apoptosis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-109606,Intrinsic Pathway for Apoptosis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-109704,PI3K Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110056,MAPK3 (ERK1) activation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110312,Translesion synthesis by REV1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110320,Translesion Synthesis by POLH,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110329,Cleavage of the damaged pyrimidine,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110331,Cleavage of the damaged purine,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111367,SLBP independent Processing of Histone Pre-mRNAs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111447,Activation of BAD and translocation to mitochondria,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111458,Formation of apoptosome,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111461,Cytochrome c-mediated apoptotic response,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111465,Apoptotic cleavage of cellular proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111471,Apoptotic factor-mediated response,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111885,Opioid Signalling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111931,PKA-mediated phosphorylation of CREB,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111933,Calmodulin induced events,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111996,Ca-dependent events,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-111997,CaM pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112040,G-protein mediated events,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112043,PLC beta mediated events,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112308,Presynaptic depolarization and calcium channel opening,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112310,Neurotransmitter release cycle,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112311,Neurotransmitter clearance,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112315,Transmission across Chemical Synapses,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112316,Neuronal System,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112382,Formation of RNA Pol II elongation complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112399,IRS-mediated signalling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-112409,RAF-independent MAPK1/3 activation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-113418,Formation of the Early Elongation Complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-113501,Inhibition of replication initiation of damaged DNA by RB1/E2F1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-113510,E2F mediated regulation of DNA replication,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-114452,Activation of BH3-only proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-114508,Effects of PIP2 hydrolysis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-114604,GPVI-mediated activation cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-114608,Platelet degranulation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1169091,Activation of NF-kappaB in B cells,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1169408,ISG15 antiviral mechanism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1170546,Prolactin receptor signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1181150,Signaling by NODAL,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1187000,Fertilization,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1221632,Meiotic synapsis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1222556,ROS and RNS production in phagocytes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1226099,Signaling by FGFR in disease,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1227986,Signaling by ERBB2,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1227990,Signaling by ERBB2 in Cancer,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1234158,Regulation of gene expression by Hypoxia-inducible Factor,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1234174,Cellular response to hypoxia,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1236394,Signaling by ERBB4,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1236974,ER-Phagosome pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1236975,Antigen processing-Cross presentation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1236977,Endosomal/Vacuolar pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1237044,Erythrocytes take up carbon dioxide and release oxygen,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1250196,SHC1 events in ERBB2 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1250342,PI3K events in ERBB4 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1250347,SHC1 events in ERBB4 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1251985,Nuclear signaling by ERBB4,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1257604,PIP3 activates AKT signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1266695,Interleukin-7 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1268020,Mitochondrial protein import,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1295596,Spry regulation of FGF signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1296041,Activation of G protein gated Potassium channels,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1296059,G protein gated Potassium channels,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1296065,Inwardly rectifying K+ channels,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1296071,Potassium Channels,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1296072,Voltage gated Potassium channels,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1296346,Tandem pore domain potassium channels,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1358803,Downregulation of ERBB2:ERBB3 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1362409,Mitochondrial iron-sulfur cluster biogenesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian expression",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1369062,ABC transporters in lipid homeostasis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-139853,Elevation of cytosolic Ca2+ levels,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-140342,Apoptosis induced DNA fragmentation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-141405,Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-141424,Amplification of signal from the kinetochores,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-141430,Inactivation of APC/C via direct inhibition of the APC/C complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1428517,Aerobic respiration and respiratory electron transport,TRUE,TRUE,FALSE,2
Reactome,Up,R-HSA-1433557,Signaling by SCF-KIT,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1433559,Regulation of KIT signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1433617,Regulation of signaling by NODAL,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1442490,Collagen degradation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1461957,Beta defensins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1461973,Defensins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1462054,Alpha-defensins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1474151,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1474165,Reproduction,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1474228,Degradation of the extracellular matrix,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1474244,Extracellular matrix organization,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1474290,Collagen formation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1475029,Reversible hydration of carbon dioxide,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1480926,O2/CO2 exchange in erythrocytes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1482788,Acyl chain remodelling of PC,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1482801,Acyl chain remodelling of PS,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1482839,Acyl chain remodelling of PE,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1482922,Acyl chain remodelling of PI,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1482925,Acyl chain remodelling of PG,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1483166,Synthesis of PA,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1483191,Synthesis of PC,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1483206,Glycerophospholipid biosynthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1483213,Synthesis of PE,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1483249,Inositol phosphate metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1483255,PI Metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1483257,Phospholipid metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1489509,DAG and IP3 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1500620,Meiosis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1500931,Cell-Cell communication,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1502540,Signaling by Activin,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1538133,G0 and Early G1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156580,Phase II - Conjugation of compounds,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156581,Methylation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156584,Cytosolic sulfonation of small molecules,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156588,Glucuronidation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156590,Glutathione conjugation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1566948,Elastic fibre formation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1566977,Fibronectin matrix formation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156711,Polo-like kinase mediated events,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156842,Eukaryotic Translation Elongation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-156902,Peptide chain elongation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-157118,Signaling by NOTCH,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-157579,Telomere Maintenance,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-157858,Gap junction trafficking and regulation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-15869,Metabolism of nucleotides,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1592230,Mitochondrial biogenesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159227,Transport of the SLBP independent Mature mRNA,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1592389,Activation of Matrix Metalloproteinases,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159418,Recycling of bile acids and salts,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159740,Gamma-carboxylation of protein precursors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159782,Removal of aminoterminal propeptides from gamma-carboxylated proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-159854,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1606322,ZBP1(DAI) mediated induction of type I IFNs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1614558,Degradation of cysteine and homocysteine,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1614635,Sulfur amino acid metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-162587,HIV Life Cycle,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-162588,Budding and maturation of HIV virion,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-162594,Early Phase of HIV Life Cycle,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-162599,Late Phase of HIV Life Cycle,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-162710,Synthesis of glycosylphosphatidylinositol (GPI),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-162906,HIV Infection,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-162909,Host Interactions of HIV factors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1630316,Glycosaminoglycan metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-163125,Post-translational modification: synthesis of GPI-anchored proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-163210,Formation of ATP by chemiosmotic coupling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1632852,Macroautophagy,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-163359,Glucagon signaling in metabolic regulation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-163560,Triglyceride catabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-163615,PKA activation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-163685,Integration of energy metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1638074,Keratan sulfate/keratin metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-163841,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1643713,Signaling by EGFR in Cancer,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-164378,PKA activation in glucagon signalling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-164938,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-164940,Nef mediated downregulation of MHC class I complex cell surface expression,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-165054,Rev-mediated nuclear export of HIV RNA,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-165159,MTOR signalling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1660499,Synthesis of PIPs at the plasma membrane,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1660514,Synthesis of PIPs at the Golgi membrane,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1660516,Synthesis of PIPs at the early endosome membrane,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1660517,Synthesis of PIPs at the late endosome membrane,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1660661,Sphingolipid de novo biosynthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1660662,Glycosphingolipid metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-166166,MyD88-independent TLR4 cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-166208,mTORC1-mediated signalling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1663150,The activation of arylsulfatases,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-166520,Signaling by NTRKs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-166658,Complement cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-166663,Initial triggering of complement,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-166786,Creation of C4 and C2 activators,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167044,Signalling to RAS,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167152,Formation of HIV elongation complex in the absence of HIV Tat,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167158,Formation of the HIV-1 Early Elongation Complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167160,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167161,HIV Transcription Initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167162,RNA Polymerase II HIV Promoter Escape,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167169,HIV Transcription Elongation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167172,Transcription of the HIV genome,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167238,Pausing and recovery of Tat-mediated HIV elongation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167242,Abortive elongation of HIV-1 transcript in the absence of Tat,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167243,Tat-mediated HIV elongation arrest and recovery,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167287,HIV elongation arrest and recovery,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-167290,Pausing and recovery of HIV elongation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-1679131,Trafficking and processing of endosomal TLR,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168255,Influenza Infection,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168273,Influenza Viral RNA Transcription and Replication,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168276,NS1 Mediated Effects on Host Pathways,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168325,Viral Messenger RNA Synthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168638,NOD1/2 Signaling Pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168799,Neurotoxicity of clostridium toxins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168898,Toll-like Receptor Cascades,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-169893,Prolonged ERK activation events,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-169911,Regulation of Apoptosis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-170660,Adenylate cyclase activating pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-170670,Adenylate cyclase inhibitory pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-170834,Signaling by TGF-beta Receptor Complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-170968,Frs2-mediated activation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-171007,p38MAPK events,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-171306,Packaging Of Telomere Ends,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-171319,Telomere Extension By Telomerase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174403,Glutathione synthesis and recycling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174411,Polymerase switching on the C-strand of the telomere,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174414,Processive synthesis on the C-strand of the telomere,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174430,Telomere C-strand synthesis initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174437,Removal of the Flap Intermediate from the C-strand,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174490,Membrane binding and targetting of GAG proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174495,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-175474,Assembly Of The HIV Virion,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-176033,Interactions of Vpr with host cellular proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-176187,Activation of ATR in response to replication stress,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-176412,Phosphorylation of the APC/C,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-176974,Unwinding of DNA,FALSE,FALSE,FALSE,0
